NPRI ID,Company Name,Facility Name,City,Census Subdivision,Census Area or Census Metropolitan Area,Economic Region,Province,Postal Code,Terrestrial Ecozone,Watershed,NAICS 4 Code,NAICS 6 Code,Latitude,Longitude
0000027907,WestJet,Saskatoon Airport,Saskatoon,Saskatoon,Saskatoon,Saskatoon--Biggar,SK,S7L 7L1,Prairie,Nelson River Drainage Area,4811,481110,52.169833,-106.69138
0000027908,WestJet,Regina Airport,Regina,Regina,Regina,Regina--Moose Mountain,SK,S4W 1B3,Prairie,Nelson River Drainage Area,4811,481110,50.433425,-104.656059
0000027909,WestJet,Halifax Airport,Enfield,Halifax,Halifax,Halifax,NS,B2T 1K2,Atlantic Maritime,Maritime Provinces Drainage Area,4811,481110,44.88797,-63.51534
0000027910,Westbrick Energy Ltd.,Willesden Green 14-05,Brazeau No. 77,Brazeau County, ,Edmonton,AB,N/A,Boreal PLain,Nelson River Drainage Area,2111,211113,52.85616,-115.27402
0000027911,Canadian Natural Resources Limited,Nixon Compressor Station 04-30-073-16W4,n/a,Athabasca County, ,Athabasca--Grande Prairie--Peace River,AB,n/a,Boreal PLain,Great Slave Lake Drainage Area,2111,211113,55.34655,-112.464665
0000027913,Weir Canada Inc.,Weir R Wales,Elliott Lake,Elliot Lake,Elliot Lake,Northeast / Nord-est,ON,P5A 2T1,Boreal Shield,St. Lawrence Drainage Area,3262,326290,46.40177,-82.66723
0000027914,Wastech Services Ltd.,Cache Creek Landfill,Cache Creek,Cache Creek, ,Thompson--Okanagan,BC,V0K 1H0,Montane Cordillera,Pacific Drainage Area,5622,562210,50.79013,-121.32038
0000027915,Waste Management of Canada Corporation,Régie Intermunicipale Argenteuil Deux-Montagnes (RIADM),Lachute,Lachute,Lachute,Laurentides,QC,J8H 2C5,MixedWood Plain,St. Lawrence Drainage Area,5622,562210,45.609745,-74.239463
0000027916,Ville de Montréal,Usine Dorval,Dorval,Dorval,Montréal,Montréal,QC,H9S 3L8,MixedWood Plain,St. Lawrence Drainage Area,2213,221310,45.43914,-73.73336
0000027917,Veolia ES Canada Services Industriels Inc.,Veolia ES Canada Services Industriels inc.,St-Hyacinthe,Saint-Hyacinthe,Saint-Hyacinthe,Montérégie,QC,J2S 8B1,MixedWood Plain,St. Lawrence Drainage Area,5629,562910,45.65029,-72.97023
0000027923,USP Structural Connectors Canada,USP Structural Connectors Canada,Thornhill,Vaughan,Toronto,Toronto,ON,L4J 8X9,MixedWood Plain,St. Lawrence Drainage Area,3321,332118,43.81731,-79.47217
0000027924,University of British Columbia,BRDF,Vancouver,Greater Vancouver A,Vancouver,Lower Mainland--Southwest / Lower Mainland--Sud-ouest,BC,V6T 1Z4,Pacific Maritime,Pacific Drainage Area,2211,221119,49.26027,-123.25438
0000027925,Triaxon Oil Corporation,Triaxon Harmatten 11-14-032-03W5,Harmatten,Mountain View County, ,Calgary,AB,T2P 0M9,Prairie,Nelson River Drainage Area,2111,211113,51.74588,-114.32422
0000027931,TORC Oil & Gas Ltd.,Bonavista Rosevear Compressor Station 07-05-055-15W5,n/a,Yellowhead County, ,Banff--Jasper--Rocky Mountain House,AB,n/a,Boreal PLain,Great Slave Lake Drainage Area,2111,211113,53.721243,-116.191619
0000027932,TORC Oil & Gas Ltd.,TORC Macoun Oil Battery 04-30-004-08W2,n/a,Benson No. 35, ,Regina--Moose Mountain,SK,n/a,Prairie,Nelson River Drainage Area,2111,211113,49.322678,-103.077008
0000027933,TORC Oil & Gas Ltd.,TORC Silverton Oil Battery 16-21-003-32W1,n/a,Mount Pleasant No. 2, ,Regina--Moose Mountain,SK,n/a,Prairie,Nelson River Drainage Area,2111,211113,49.235106,-101.734187
0000027934,Teine Energy Ltd.,TEINE Lucky Hills 11-7,Kindersley,Kindersley No. 290, ,Saskatoon--Biggar,SK,N/A,Prairie,Nelson River Drainage Area,2111,211113,51.55666,-109.22982
0000027935,TORC Oil & Gas Ltd.,TORC Browning Oil Battery 09-30-006-05W2,n/a,Browning No. 34, ,Regina--Moose Mountain,SK,n/a,Prairie,Nelson River Drainage Area,2111,211113,49.502866,-102.659928
0000027936,TORC Oil & Gas Ltd.,TORC Hastings Oil Battery 08-21-004-01W2,n/a,Moose Creek No. 33, ,Regina--Moose Mountain,SK,n/a,Prairie,Nelson River Drainage Area,2111,211113,49.310024,-102.076617
0000027937,TORC Oil & Gas Ltd.,TORC Willmar Oil Battery 05-07-005-03W2,n/a,Moose Creek No. 33, ,Regina--Moose Mountain,SK,n/a,Prairie,Nelson River Drainage Area,2111,211113,49.368162,-102.407266
0000027940,TORC Oil & Gas Ltd.,TORC Alameda Oil Battery 07-22-003-03W2,n/a,Enniskillen No. 3, ,Regina--Moose Mountain,SK,n/a,Prairie,Nelson River Drainage Area,2111,211113,49.222643,-102.328931
0000027941,TORC Oil & Gas Ltd.,TORC Steelman Oil Battery 12-24-005-06W2,n/a,Browning No. 34, ,Regina--Moose Mountain,SK,n/a,Prairie,Nelson River Drainage Area,2111,211113,49.400861,-102.693247
0000027942,TORC Oil & Gas Ltd.,TORC Alameda SWB 01/14-16-003-02W2,n/a,Enniskillen No. 3, ,Regina--Moose Mountain,SK,n/a,Prairie,Nelson River Drainage Area,2111,211113,49.215457,-102.22233
0000027944,TORC Oil & Gas Ltd.,Torc Pembina Compressor Station 01-36-050-13W5,n/a,Yellowhead County, ,Banff--Jasper--Rocky Mountain House,AB,n/a,Boreal PLain,Great Slave Lake Drainage Area,2111,211113,53.354296,-115.760089
0000027946,TORC Oil & Gas Ltd.,Torc Penny Oil Battery 13-16-010-24W4,n/a,Lethbridge County,Lethbridge,Lethbridge--Medicine Hat,AB,n/a,Prairie,Nelson River Drainage Area,2111,211113,49.827905,-113.204919
0000027948,Journey Energy Inc.,PEMBINA 12-31-048-04 W5,Pembina,Brazeau County, ,Edmonton,AB,N/A,Boreal PLain,Nelson River Drainage Area,2111,211113,53.18677,-114.58241
0000027950,Keyera Corp,Cheecham Terminal 03-02-083-06W4,Chard,Wood Buffalo,Wood Buffalo,Wood Buffalo--Cold Lake,AB,T0P 1G0,Boreal PLain,Great Slave Lake Drainage Area,2111,211113,56.16577,-110.83469
0000027953,Laricina Energy Ltd.,Germain SAGD Plant,Municipal District of Opportunity No. 17,Opportunity No. 17, ,Athabasca--Grande Prairie--Peace River,AB,N/A,Boreal PLain,Great Slave Lake Drainage Area,2111,211114,56.33537,-113.41986
0000027956,Nova Scotia Power Incorporated,Port Hawkesbury Biomass Cogeneration Power Plant,Point Tupper,"Richmond, Subd. A", ,Cape Breton,NS,B9A 0A5,Atlantic Maritime,Maritime Provinces Drainage Area,2211,221119,45.5982,-61.3601
0000027957,Novozymes Canada,Novozymes Canada,Ottawa,Ottawa,Ottawa - Gatineau (Ontario part / partie de l'Ontario),Ottawa,ON,K1V 1C1,MixedWood Plain,St. Lawrence Drainage Area,3259,325999,45.33661,-75.68562
0000027958,Olympic Kitchens Inc.,Olympic Kitchens Inc.,Toronto,Toronto,Toronto,Toronto,ON,M1S 3A7,MixedWood Plain,St. Lawrence Drainage Area,3371,337110,43.79488,-79.2545
0000027959,OMERS Energy Inc.,Wapati 04-30-67-08W6M,na,Greenview No. 16, ,Athabasca--Grande Prairie--Peace River,AB,N/A,Boreal PLain,Great Slave Lake Drainage Area,2111,211113,54.82332,-119.21782
0000027961,Parker Hannifin Fergus,Parker Hannifin Fergus,Fergus,Centre Wellington,Centre Wellington,Kitchener--Waterloo--Barrie,ON,N1M 2W7,MixedWood Plain,St. Lawrence Drainage Area,3262,326220,43.72349,-80.38019
0000027962,Pembina Pipeline Corporation,Kakwa Station 15-18,Greenview No. 16,Greenview No. 16, ,Athabasca--Grande Prairie--Peace River,AB,N/A,Boreal PLain,Great Slave Lake Drainage Area,2111,211113,54.45618,-118.73976
0000027963,Pembina Pipeline Corporation,Resthaven Sweet Gas Plant 08-11,n/a,Greenview No. 16, ,Athabasca--Grande Prairie--Peace River,AB,N/A,Boreal PLain,Great Slave Lake Drainage Area,2111,211113,54.1725,-118.3276
0000027964,Pembina Pipeline Corporation,Saturn Deepcut Gas Plant 12-36,Greenview No. 16,Yellowhead County, ,Banff--Jasper--Rocky Mountain House,AB,N/A,Boreal PLain,Great Slave Lake Drainage Area,2111,211113,53.97148,-117.29729
0000027966,Pengrowth Energy Corporation,Carson Creek GP 4-23,Woodlands County,Woodlands County, ,Athabasca--Grande Prairie--Peace River,AB,N/A,Boreal PLain,Great Slave Lake Drainage Area,2111,211113,54.28493,-115.69846
0000027972,Pengrowth Energy Corporation,OAK 11-11-086-18W6,North Pine,Peace River B, ,Northeast / Nord-est,BC,N/A,Boreal PLain,Great Slave Lake Drainage Area,2111,211113,56.44497,-120.73555
0000027978,Bellatrix Exploration Ltd.,Alder Flats Gas Plant 10-09,Calgary,Clearwater County, ,Banff--Jasper--Rocky Mountain House,AB,T2P 3T6,Boreal PLain,Nelson River Drainage Area,2111,211113,52.86764,-115.0983
0000027980,Progress Energy Canada Ltd.,Altares C-65-G Gas Plant,Altares,Peace River B, ,Northeast / Nord-est,BC,N/A,Boreal PLain,Great Slave Lake Drainage Area,2111,211113,56.38925,-122.18596
0000027981,Progress Energy Canada Ltd.,Altares D-097-G/094-B-08,Altares,Peace River B, ,Northeast / Nord-est,BC,N/A,Boreal PLain,Great Slave Lake Drainage Area,2111,211113,56.41466,-122.20466
0000027982,Progress Energy Canada Ltd.,Caribou D-032-C/094-G-07,Caribou,Peace River B, ,Northeast / Nord-est,BC,N/A,Taiga Plain,Arctic Drainage Area,2111,211113,57.28163,-122.76431
0000027983,Progress Energy Canada Ltd.,Green D-039-C/094-G-10,Caribou,Peace River B, ,Northeast / Nord-est,BC,N/A,Taiga Plain,Arctic Drainage Area,2111,211113,57.53106,-122.85463
0000027984,Progress Energy Canada Ltd.,Progress Lily A-29-J Gas Plant,Fort St. John,Peace River B, ,Northeast / Nord-est,BC,N/A,Taiga Plain,Arctic Drainage Area,2111,211113,57.18502,-122.72943
0000027985,Progress Energy Canada Ltd.,Lily B-038-J/094-G-02,Lily,Peace River B, ,Northeast / Nord-est,BC,N/A,Taiga Plain,Arctic Drainage Area,2111,211113,57.19281,-122.72111
0000027986,Plains Midstream Canada,Edmonton Storage Terminal,Strathcona County,Strathcona County,Edmonton,Edmonton,AB,N/A,Prairie,Nelson River Drainage Area,2131,213118,53.55402,-113.36252
0000027987,Tri City Ready Mix Limited,Tri City Ready Mix Limited,Kitchener,Kitchener,Kitchener - Cambridge - Waterloo,Kitchener--Waterloo--Barrie,ON,N2C 1L3,MixedWood Plain,St. Lawrence Drainage Area,3273,327320,43.41501,-80.447519
0000027988,Prysmian Power Cables and Systems Canada Ltd.,PRYSMIAN JOHNSTOWN,Johnstown,Edwardsburgh/Cardinal, ,Ottawa,ON,K0E 1T1,MixedWood Plain,St. Lawrence Drainage Area,3359,335920,44.731541,-75.48157
0000027992,Devon Canada Corporation,IRON RIVER 08-27-64-7W4 PAD,IRON RIVER OP,Bonnyville No. 87, ,Wood Buffalo--Cold Lake,AB,N/A,Boreal PLain,Western and Northern Hudson Bay Drainage Area,2111,211113,54.564304,-110.966812
0000028000,Murphy Oil Company Ltd.,MSN 15-24 Pad,Seal Lake Field,Northern Sunrise County, ,Athabasca--Grande Prairie--Peace River,AB,N/A,Boreal PLain,Great Slave Lake Drainage Area,2111,211113,56.301594,-116.22601
0000028001,Murphy Oil Company Ltd.,MSN 16-22-083-15W5 Group Battery,Seal Lake Field,Northern Sunrise County, ,Athabasca--Grande Prairie--Peace River,AB,N/A,Boreal PLain,Great Slave Lake Drainage Area,2111,211113,56.215518,-116.271088
0000028004,Murphy Oil Company Ltd.,Tupper Main Field,Tupper Main,Peace River D, ,Northeast / Nord-est,BC,N/A,Boreal PLain,Great Slave Lake Drainage Area,2111,211113,55.549098,-120.057893
0000028005,Murphy Oil Company Ltd.,Tupper West Field,Tupper West,Peace River D, ,Northeast / Nord-est,BC,N/A,Boreal PLain,Great Slave Lake Drainage Area,2111,211113,55.641403,-120.505399
0000028009,Perpetual Energy Inc.,PEOC MANNVILLE 9-35-50-9,na,Minburn County No. 27, ,Camrose--Drumheller,AB,N/A,Prairie,Nelson River Drainage Area,2111,211113,53.359461,-111.202707
0000028010,Murphy Oil Company Ltd.,MSN 16-23 Pad,Seal Lake Field,Northern Sunrise County, ,Athabasca--Grande Prairie--Peace River,AB,N/A,Boreal PLain,Great Slave Lake Drainage Area,2111,211113,56.30367,-116.24318
0000028011,TORC Oil & Gas Ltd.,Torc Pembina Oil Battery 12-31-050-10W5,n/a,Brazeau County, ,Edmonton,AB,n/a,Boreal PLain,Great Slave Lake Drainage Area,2111,211113,53.36229,-115.4613
0000028012,TORC Oil & Gas Ltd.,TORC Pembina Oil Battery 16-05-051-12W5,n/a,Yellowhead County, ,Banff--Jasper--Rocky Mountain House,AB,n/a,Boreal PLain,Great Slave Lake Drainage Area,2111,211113,53.37713,-115.72664
0000028014,TORC Oil & Gas Ltd.,Torc Penny SWB 04-29-009-23W4,n/a,Willow Creek No. 26, ,Lethbridge--Medicine Hat,AB,n/a,Prairie,Nelson River Drainage Area,2111,211113,49.77235,-113.0956
0000028015,TORC Oil & Gas Ltd.,TORC Rosevear Compressor Station 06-18-054-15W5,n/a,Yellowhead County, ,Banff--Jasper--Rocky Mountain House,AB,n/a,Boreal PLain,Great Slave Lake Drainage Area,2111,211113,53.66397,-116.20186
0000028017,TORC Oil & Gas Ltd.,TORC Willmar Oil Battery 11-30-005-03W2,n/a,Moose Creek No. 33, ,Regina--Moose Mountain,SK,n/a,Prairie,Nelson River Drainage Area,2111,211113,49.41529,-102.40103
0000028018,Richardson Pioneer Ltd.,Estevan,Estevan,Estevan No. 5,Estevan,Regina--Moose Mountain,SK,S4A 2A7,Prairie,Nelson River Drainage Area,4931,493110,49.15976,-103.02878
0000028019,Richardson Pioneer Ltd.,Nampa,Nampa,Nampa, ,Athabasca--Grande Prairie--Peace River,AB,T0L 1S0,Boreal PLain,Great Slave Lake Drainage Area,4931,493110,56.04158,-117.14157
0000028020,Richardson Pioneer Ltd.,Red River South,Letellier,Montcalm, ,South Central / Centre sud,MB,R0G 1C0,Prairie,Nelson River Drainage Area,4931,493110,49.15387,-97.31106
0000028021,Richardson Pioneer Ltd.,Unity,Unity,Unity, ,Saskatoon--Biggar,SK,S0K 4L0,Prairie,Nelson River Drainage Area,4931,493110,52.42981,-109.13546
0000028022,Tourmaline Oil Corp,Wildriver 09-15-057-23 W5M,Edson,Yellowhead County, ,Banff--Jasper--Rocky Mountain House,AB,N/A,Boreal PLain,Great Slave Lake Drainage Area,2111,211113,53.92848,-117.32711
0000028024,Tourmaline Oil Corp,Wild River 08-14-057-23W5M,Edson,Yellowhead County, ,Banff--Jasper--Rocky Mountain House,AB,N/A,Boreal PLain,Great Slave Lake Drainage Area,2111,211113,53.9248,-117.2996
0000028027,Spartan Energy Corp.,ALEXANDER 03-07,Calgary,Sturgeon County,Edmonton,Edmonton,AB,N/A,Prairie,Nelson River Drainage Area,2111,211113,53.818319,-113.860492
0000028028,Hudbay Minerals Inc.,Reed Mine,Flin Flon,Flin Flon (Part), ,North / Nord,MB,N/A,Boreal Shield,Nelson River Drainage Area,2122,212233,54.765617,-101.87642
0000028030,Spectra Energy Transmission,Fort Nelson North Processing Facility,Cabin Lake,Northern Rockies, ,Northeast / Nord-est,BC,V0C 1R0,Taiga Plain,Arctic Drainage Area,2111,211113,59.200828,-121.594139
0000028031,Strategic Oil & Gas Ltd.,Cameron Hills,N/A,"Region 4, Unorganized", ,Northwest Territories / Territoires du Nord-Ouest,NT,N/A,Taiga Plain,Great Slave Lake Drainage Area,2111,211113,60.03746,-117.503164
0000028032,Tamarack Acquisition Corp.,Tamarack Wilson Creek 04-14-044-05 W5M,Calgary,Clearwater County, ,Banff--Jasper--Rocky Mountain House,AB,T2P 3H7,Boreal PLain,Nelson River Drainage Area,2111,211113,52.78762,-114.616202
0000028033,Devon Canada Corporation,Jackfish 3 SAGD Plant,Conklin,Lac la Biche County, ,Wood Buffalo--Cold Lake,AB,N/A,Boreal PLain,Great Slave Lake Drainage Area,2111,211114,55.51704,-110.95233
0000028034,Surge Energy Inc.,Shaunavon Oil Battery 01-15,N/A,White Valley No. 49, ,Swift Current--Moose Jaw,AB,N/A,Prairie,Nelson River Drainage Area,2111,211113,49.46615,-108.47686
0000028035,Husky Oil Operations Limited,Golden Lake Oil Multi Well Battery 14-13-047-23W3,Maidstone,Eldon No. 471, ,Prince Albert,SK,N/A,Prairie,Nelson River Drainage Area,2111,211114,53.05437,-109.239128
0000028036,Whitecap Resources Inc.,DELTA UNIT 1,na,Gull Lake No. 139, ,Swift Current--Moose Jaw,SK,N/A,Prairie,Nelson River Drainage Area,2111,211113,50.264628,-108.562413
0000028037,Crescent Point Energy Corp.,Cantuar Oil MWB 15-15,n/a,Swift Current No. 137,Swift Current,Swift Current--Moose Jaw,SK,n/a,Prairie,Nelson River Drainage Area,2111,211113,50.351047,-107.977164
0000028038,Husky Oil Operations Limited,MANNVILLE Gas Plant 06-32-052-07W4,Derwent,Two Hills County No. 21, ,Camrose--Drumheller,AB,N/A,Prairie,Nelson River Drainage Area,2111,211114,53.535251,-111.005061
0000028040,Crescent Point Energy Corp.,Oungre Multi Well Battery 14-27-001-13W2,n/a,Souris Valley No. 7, ,Regina--Moose Mountain,SK,n/a,Prairie,Nelson River Drainage Area,2111,211113,49.069396,-103.67751
0000028043,Tourmaline Oil Corp,Dawson 13-25-080-16-W6,Dawson Creek,Peace River D, ,Northeast / Nord-est,BC,N/A,Boreal PLain,Great Slave Lake Drainage Area,2111,211113,55.97092,-120.368337
0000028047,Tourmaline Oil Corp,Wild River 11-16-055-24-W5,Hinton,Yellowhead County, ,Banff--Jasper--Rocky Mountain House,AB,N/A,Boreal PLain,Great Slave Lake Drainage Area,2111,211113,53.75512,-117.50988
0000028052,Polycorp Ltd.,Polycorp Ltd.,Elora,Centre Wellington,Centre Wellington,Kitchener--Waterloo--Barrie,ON,N0B 1S0,MixedWood Plain,St. Lawrence Drainage Area,3262,326290,43.677364,-80.425153
0000028109,Crescent Point Energy Corp.,Lightning Oil MWB 13-24,n/a,Antler No. 61, ,Regina--Moose Mountain,SK,n/a,Prairie,Nelson River Drainage Area,2111,211113,49.678299,-101.71037
0000028110,Crescent Point Energy Corp.,Openshaw Oil MWB 05-36,n/a,Enniskillen No. 3, ,Regina--Moose Mountain,SK,n/a,Prairie,Nelson River Drainage Area,2111,211113,49.167749,-102.292946
0000028112,Crescent Point Energy Corp.,Freestone Oil MWB 05-14,n/a,Tecumseh No. 65, ,Regina--Moose Mountain,SK,n/a,Prairie,Nelson River Drainage Area,2111,211113,49.643976,-102.862752
0000028113,Crescent Point Energy Corp.,Hastings Oil MWB 04-36,n/a,Moose Creek No. 33, ,Regina--Moose Mountain,SK,n/a,Prairie,Nelson River Drainage Area,2111,211113,49.335613,-102.154499
0000028115,Crescent Point Energy Corp.,Woodsworth Oil MWB 09-14,n/a,Moose Mountain No. 63, ,Regina--Moose Mountain,SK,n/a,Prairie,Nelson River Drainage Area,2111,211113,49.56082,-102.302907
0000028116,Crescent Point Energy Corp.,Lightning Oil MWB 14-08,n/a,Antler No. 61, ,Regina--Moose Mountain,SK,n/a,Prairie,Nelson River Drainage Area,2111,211113,49.648476,-101.795555
0000028119,Crescent Point Energy Corp.,Nottingham Oil MWB 02-02,n/a,Reciprocity No. 32, ,Regina--Moose Mountain,SK,n/a,Prairie,Nelson River Drainage Area,2111,211113,49.444516,-101.69191
0000028121,Crescent Point Energy Corp.,Pinto Oil MWB 03-07,n/a,Coalfields No. 4, ,Regina--Moose Mountain,SK,n/a,Prairie,Nelson River Drainage Area,2111,211113,49.015932,-102.669692
0000028123,Crescent Point Energy Corp.,Pinto Oil SWB 04-31,n/a,Coalfields No. 4, ,Regina--Moose Mountain,SK,n/a,Prairie,Nelson River Drainage Area,2111,211113,49.074905,-102.675192
0000028128,Crescent Point Energy Corp.,Pinto Oil MWB 16-21,n/a,Coalfields No. 4, ,Regina--Moose Mountain,SK,n/a,Prairie,Nelson River Drainage Area,2111,211113,49.056202,-102.613885
0000028134,ConocoPhillips Canada Resources Corp.,Elmworth Comp Station 12-02,n/a,Grande Prairie County No. 1, ,Athabasca--Grande Prairie--Peace River,AB,n/a,Boreal PLain,Great Slave Lake Drainage Area,2111,211113,55.122911,-119.891263
0000028136,E Construction Ltd.,P-30 Weberville,Weberville,Northern Lights County, ,Athabasca--Grande Prairie--Peace River,AB,N/A,Boreal PLain,Great Slave Lake Drainage Area,3241,324121,56.288,-117.354
0000028137,Baytex Energy Ltd,SEAL 09-09-084-18W5,SEAL,Northern Sunrise County, ,Athabasca--Grande Prairie--Peace River,AB,N/A,Boreal PLain,Great Slave Lake Drainage Area,2111,211114,56.270078,-116.772031
0000028139,Mosaic Energy Ltd.,Latornell 11-28,CALGARY,Greenview No. 16, ,Athabasca--Grande Prairie--Peace River,AB,T2P 1T1,Boreal PLain,Great Slave Lake Drainage Area,2111,211113,54.480722,-118.089897
0000028140,Mosaic Energy Ltd.,Jayar 14-29,CALGARY,Greenview No. 16, ,Athabasca--Grande Prairie--Peace River,AB,T2P 1T1,Boreal PLain,Great Slave Lake Drainage Area,2111,211113,54.309734,-118.417199
0000028141,Aliments Prince S.E.C. - Cornwall,Aliments Prince S.E.C. - Cornwall,Cornwall,Cornwall,Cornwall,Ottawa,ON,K6H 7N1,MixedWood Plain,St. Lawrence Drainage Area,3116,311614,45.0516,-74.6872
0000028142,Sodrox Chemicals Ltd.,SODROX CHEMICALS LTD. SOUTH,Guelph,Guelph/Eramosa,Guelph,Kitchener--Waterloo--Barrie,ON,N1H 6J3,MixedWood Plain,St. Lawrence Drainage Area,4842,484231,43.49457,-80.27728
0000028145,Long Run Exploration Ltd,LRE - Baytex 05-10,NA,Kneehill County, ,Camrose--Drumheller,AB,N/A,Prairie,Nelson River Drainage Area,2111,211113,51.8145,-113.615962
0000028159,Long Run Exploration Ltd,LRE - Westfire Redwater 06-01,NA,Thorhild County, ,Athabasca--Grande Prairie--Peace River,AB,N/A,Boreal PLain,Nelson River Drainage Area,2111,211113,53.983597,-113.288565
0000028167,Birchcliff Energy Ltd.,Gordondale 07-29-078-11W6,Calgary,Saddle Hills County, ,Athabasca--Grande Prairie--Peace River,AB,N/A,Boreal PLain,Great Slave Lake Drainage Area,2111,211113,55.78687,-119.664842
0000028182,Encana Corporation,Kaybob Gas Plant 15-31,N/A,Greenview No. 16, ,Athabasca--Grande Prairie--Peace River,AB,N/A,Boreal PLain,Great Slave Lake Drainage Area,2111,211113,54.414671,-117.140146
0000028184,Encana Corporation,Pipestone Comp Stn 16-34,N/A,Grande Prairie County No. 1, ,Athabasca--Grande Prairie--Peace River,AB,N/A,Boreal PLain,Great Slave Lake Drainage Area,2111,211113,55.110532,-119.275062
0000028185,Crescent Point Energy Corp.,Alameda Oil MWB 09-10,n/a,Enniskillen No. 3, ,Regina--Moose Mountain,SK,n/a,Prairie,Nelson River Drainage Area,2111,211113,49.197141,-102.188783
0000028186,Crescent Point Energy Corp.,Alameda Oil MWB 11-28,n/a,Enniskillen No. 3, ,Regina--Moose Mountain,SK,n/a,Prairie,Nelson River Drainage Area,2111,211113,49.240915,-102.222304
